pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215011300	강원도 강릉시 강문동	1**	단독	12m미만	46.61	75	201612	19	17935	1928	창해로350번길
4215011500	강원도 강릉시 견소동	2**	단독	8m미만	25.79	96	201612	27	21000	1955	창해로2번길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	380.17	218.18	201612	15	63700	2003	경포로
4215011000	강원도 강릉시 교동	8**	단독	8m미만	77.32	119	201612	19	9000	1978	강릉대로171번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	68.14	132	201612	14	8000	2000	임영로198번길
4215011000	강원도 강릉시 교동	1**	단독	25m미만	78.9	143	201612	3	17000	1983	강릉대로204번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	16.66	172	201612	26	9600	1961	강릉대로211번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	185.63	183.3	201612	23	16000	1983	강릉대로160번길
4215011000	강원도 강릉시 교동	2**	단독	12m미만	129.98	185	201612	19	29000	1979	명륜로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	151.27	778.8	201612	9	33470	1961	원대로30번길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	67.66	120	201612	10	9000	1980	연화봉길
4215012100	강원도 강릉시 노암동	7**	단독	12m미만	65.68	139	201612	27	10000	1977	단오장길22번길
4215013400	강원도 강릉시 대전동	5**	단독	8m미만	89.06	132.25	201612	23	22000	2015	대송길26번길
4215010300	강원도 강릉시 명주동	2*	단독	8m미만	58.25	39.19	201612	9	3093	1950	경강로2046번길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	97.2	337.8	201612	22	24223	2016	샛돌3길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	147.2	492.4	201612	16	28399	2016	샛돌3길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	161.89	540.4	201612	7	31070	2016	샛돌3길
4215036025	강원도 강릉시 사천면 사천진리	2**	다가구	8m미만	376.31	562	201612	8	72350	2015	해안로
4215036023	강원도 강릉시 사천면 석교리	6**	단독	8m미만	192.92	456	201612	8	9900	1996	구라미길
4215010800	강원도 강릉시 성남동	6*	단독	8m미만	444.03	150.4	201612	1	33000	1980	금성로
4215011400	강원도 강릉시 송정동	9**	다가구	8m미만	659.97	414	201612	13	79907	2016	null
4215011400	강원도 강릉시 송정동	9**	다가구	-	659.97	417	201612	13	80032	2016	null
4215011400	강원도 강릉시 송정동	9**	다가구	-	659.97	430	201612	21	80574	2016	null
4215011400	강원도 강릉시 송정동	9**	다가구	-	659.97	444	201612	13	81157	2016	null
4215011400	강원도 강릉시 송정동	9**	다가구	-	659.97	448	201612	13	81323	2016	null
4215011400	강원도 강릉시 송정동	9**	다가구	-	659.97	448	201612	21	81323	2016	null
4215011400	강원도 강릉시 송정동	1***	다가구	8m미만	659.97	450	201612	13	81407	2016	null
4215011400	강원도 강릉시 송정동	9**	다가구	-	659.97	463	201612	21	81948	2016	null
4215011400	강원도 강릉시 송정동	1***	다가구	-	659.97	469	201612	13	82198	2016	null
4215011400	강원도 강릉시 송정동	9**	다가구	-	659.97	469	201612	21	82198	2016	null
4215011400	강원도 강릉시 송정동	9**	다가구	8m미만	659.97	492	201612	21	83156	2016	강변북길
4215011400	강원도 강릉시 송정동	9**	다가구	-	659.97	518	201612	13	84239	2016	null
4215013800	강원도 강릉시 안현동	5*	단독	8m미만	194.52	528	201612	26	43500	2003	하남길
4215037021	강원도 강릉시 연곡면 방내리	9*	단독	8m미만	63.85	444	201612	8	4000	1980	성안길
4215037026	강원도 강릉시 연곡면 신왕리	2*	단독	12m미만	99.06	603	201612	20	20000	2005	신왕길
4215035029	강원도 강릉시 옥계면 금진리	3**	단독	8m미만	82.22	457	201612	15	12300	1985	금진안길
4215035023	강원도 강릉시 옥계면 주수리	4**	단독	8m미만	60.8	363	201612	19	6500	1977	동녘길
4215035021	강원도 강릉시 옥계면 현내리	3**	단독	8m미만	48.6	504	201612	5	7800	1983	현내시장길
4215010900	강원도 강릉시 옥천동	7*	단독	25m이상	21.82	99	201612	15	22500	1943	율곡로
4215010900	강원도 강릉시 옥천동	2**	단독	8m미만	116.43	159	201612	16	15000	1978	옥천로61번길
4215032021	강원도 강릉시 왕산면 도마리	4**	단독	8m미만	32.64	185	201612	1	4500	1980	옷밥골길
4215032023	강원도 강릉시 왕산면 왕산리	1**	단독	8m미만	117	660	201612	5	16000	2010	왕산로
4215013100	강원도 강릉시 유천동	7**	단독	12m미만	261.99	264.9	201612	13	80000	2016	선수촌로128번길
4215010500	강원도 강릉시 임당동	2*	다가구	12m미만	499.06	268	201612	13	141400	2014	임영로180번길
4215012500	강원도 강릉시 입암동	5**	단독	8m미만	48.36	268	201612	8	15000	2012	강변로440번길
4215013700	강원도 강릉시 저동	2*	단독	8m미만	108.65	350	201612	16	19500	1957	경포로463번안길
4215013700	강원도 강릉시 저동	4**	단독	8m미만	193.85	398	201612	10	30500	2001	저동골길
4215025022	강원도 강릉시 주문진읍 교항리	2**	단독	8m미만	41.94	180	201612	22	3550	1980	사다리안길
4215025022	강원도 강릉시 주문진읍 교항리	3**	단독	8m미만	113.26	835	201612	5	16200	1980	교항안길
4215025021	강원도 강릉시 주문진읍 주문리	8**	단독	8m미만	26.24	76	201612	30	3500	1980	소돌안길
4215025021	강원도 강릉시 주문진읍 주문리	6**	단독	25m미만	98.82	165	201612	7	9000	2003	주문북로
4215025021	강원도 강릉시 주문진읍 주문리	2**	단독	8m미만	115.5	539	201612	16	30000	1966	주문로
4215013200	강원도 강릉시 지변동	2**	다가구	8m미만	479.71	263	201612	23	88000	2013	지변길
4215013200	강원도 강릉시 지변동	6**	다가구	8m미만	493.21	278	201612	13	90000	2012	경포로15번길
