pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034021	강원도 강릉시 강동면 상시동리	3**	단독	8m미만	84.05	175	201606	22	8000	2003	풍호길
4215034026	강원도 강릉시 강동면 하시동리	1**	단독	8m미만	53.02	383	201606	1	2500	1980	원장봉길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	329.84	205.4	201606	19	65800	2004	율곡초교길39번길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	346.42	225	201606	29	69000	2008	율곡초교길
4215011000	강원도 강릉시 교동	7**	다가구	12m미만	534.91	406	201606	1	82000	2014	율곡로2953번길
4215011000	강원도 강릉시 교동	8**	단독	25m미만	62.48	129	201606	6	7000	1961	임영로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	77.58	149.5	201606	14	6500	1977	강릉대로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	96.14	156.7	201606	2	8800	1981	강릉대로159번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	281.29	192.2	201606	7	51000	2002	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	335.04	210	201606	5	53000	2003	하슬라로232번길
4215033025	강원도 강릉시 구정면 어단리	5**	단독	8m미만	125.11	585	201606	2	17000	null	어단1길
4215033021	강원도 강릉시 구정면 여찬리	3**	단독	8m미만	20.5	152	201606	2	2800	1980	구정중앙로
4215033022	강원도 강릉시 구정면 학산리	6**	단독	12m미만	96.9	902	201606	28	23000	1996	설래길
4215013000	강원도 강릉시 남항진동	1*	단독	8m미만	93.68	387	201606	2	13000	1993	공항길129번길
4215011600	강원도 강릉시 내곡동	4**	다가구	8m미만	302.6	388	201606	1	41300	2004	강변로172번안길
4215011600	강원도 강릉시 내곡동	4*	단독	25m미만	264.13	129	201606	3	30000	1997	강변로
4215011600	강원도 강릉시 내곡동	6**	단독	8m미만	312.9	191	201606	3	42000	1986	관대길29번길
4215012100	강원도 강릉시 노암동	7**	단독	8m미만	172.65	175	201606	23	19300	1995	단오장길
4215013400	강원도 강릉시 대전동	1**	단독	12m미만	50.7	199	201606	4	7700	1993	동해대로3407번길
4215010300	강원도 강릉시 명주동	5*	단독	8m미만	115	203	201606	8	20000	1984	명주로17번길
4215011900	강원도 강릉시 박월동	6**	단독	12m미만	97.75	566	201606	20	17600	1997	박월길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	99.16	347.7	201606	22	20721	2016	샛돌3길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	130.08	451.1	201606	22	26215	2016	샛돌3길
4215036025	강원도 강릉시 사천면 사천진리	1**	단독	8m미만	95.86	600	201606	3	19150	2014	손맞이길
4215036023	강원도 강릉시 사천면 석교리	4**	단독	8m미만	198.99	492	201606	1	16700	2000	석교골말길
4215036023	강원도 강릉시 사천면 석교리	3**	단독	8m미만	94.4	588	201606	14	18200	1999	구라미길
4215010800	강원도 강릉시 성남동	9*	단독	8m미만	41.78	64.5	201606	30	5800	1938	중앙시장2길
4215010800	강원도 강릉시 성남동	5*	단독	12m미만	198.84	113.7	201606	28	31000	1991	중앙시장2길
4215010800	강원도 강릉시 성남동	2**	단독	25m미만	755.06	225	201606	29	84500	1990	임영로
4215031022	강원도 강릉시 성산면 관음리	9**	단독	8m미만	154.5	495	201606	20	7000	1998	관음길
4215031026	강원도 강릉시 성산면 보광리	1**	단독	8m미만	118.16	595	201606	15	10780	1998	성연로
4215013800	강원도 강릉시 안현동	2**	다가구	12m미만	494.13	540	201606	15	153460	2014	해안로
4215013800	강원도 강릉시 안현동	3**	다가구	8m미만	197.36	661	201606	19	53000	2005	하남길
4215037023	강원도 강릉시 연곡면 동덕리	1**	단독	12m미만	109.9	301	201606	29	21250	2001	남평길
4215035030	강원도 강릉시 옥계면 산계리	9**	단독	12m미만	67.9	215.4	201606	13	3800	2003	산계길
4215035022	강원도 강릉시 옥계면 천남리	2**	단독	8m미만	80.61	292	201606	1	4000	1980	천남길
4215035021	강원도 강릉시 옥계면 현내리	1***	단독	8m미만	56.38	436	201606	9	4700	1980	현내교동길
4215010900	강원도 강릉시 옥천동	1*	단독	8m미만	88.3	129	201606	24	10500	1981	강변북길
4215032026	강원도 강릉시 왕산면 대기리	1***	단독	8m미만	66	660	201606	15	13300	2011	놀거리길
4215012300	강원도 강릉시 월호평동	7**	단독	8m미만	81.6	526	201606	7	15400	2002	월호평길
4215010500	강원도 강릉시 임당동	9*	다가구	8m미만	353.66	168	201606	19	65000	2014	임영로182번길
4215010500	강원도 강릉시 임당동	1**	단독	8m미만	49.84	130.9	201606	14	21500	1983	경강로2115번길
4215010500	강원도 강릉시 임당동	6*	단독	12m미만	1158.67	377	201606	17	68000	1997	경강로2069번길
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	140.73	132.3	201606	22	10600	1980	강변로350번길
