pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215012100106390022	강원도 강릉시 노암동	639-22	0639	0022	남산	54.75	73.5	202003	12	5000	1	1986	남산길 32
4215012100102670008	강원도 강릉시 노암동	267-8	0267	0008	성덕주택(금모래)	49.14	59.45	202003	16	5000	1	1983	강변로312번길 3
4215012100102670008	강원도 강릉시 노암동	267-8	0267	0008	성덕주택(금모래)	49.14	59.45	202003	21	4900	1	1983	강변로312번길 3
4215036025102580001	강원도 강릉시 사천면 사천진리	258-1	0258	0001	더윈팰리스	79.1519	123.12	202003	2	34000	1	2019	해안로 1044-22
4215036025100240005	강원도 강릉시 사천면 사천진리	24-5	0024	0005	선경	56.58	73.15	202003	18	6500	4	1995	진리해변길 36
4215011400100170011	강원도 강릉시 송정동	17-11	0017	0011	(17-11)	74.3766	61.13	202003	3	15300	3	2014	팔송길 30-1
4215025022103300001	강원도 강릉시 주문진읍 교항리	330-1	0330	0001	교항	47.33	59.77	202003	16	3750	2	1984	교항원길 30
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	202003	17	5700	1	1988	강릉대로419번길 54
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	202003	5	4100	1	1983	용지각길8번길 29
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	22.52	48.93	202003	4	7000	4	2018	난설헌로78번길 29-9
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	22.52	48.93	202003	10	8100	3	2018	난설헌로78번길 29-9
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	22.52	48.93	202003	10	8100	1	2018	난설헌로78번길 29-9
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	22.52	48.93	202003	10	8100	2	2018	난설헌로78번길 29-9
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	22.52	48.93	202003	10	8000	2	2018	난설헌로78번길 29-9
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	22.52	48.93	202003	17	6900	4	2018	난설헌로78번길 29-9
4215010100101390006	강원도 강릉시 홍제동	139-6	0139	0006	삼진	50.78	35.55	202003	6	3500	2	1980	홍제로 34
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.79	93.21	202003	9	5250	1	1986	구미3길 46
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.86	93.34	202003	9	4300	3	1986	구미3길 46
4217011000101060002	강원도 동해시 부곡동	106-2	0106	0002	삼정(가나)	43.47	50.52	202003	2	4400	2	1986	부곡3길 26
4217012600104920000	강원도 동해시 이로동	492	0492	0000	보성	50.9	65.86	202003	9	1900	1	1992	월평로 48-8
4217010100110350003	강원도 동해시 천곡동	1035-3	1035	0003	뉴코아맨션AB	24.21	15.22	202003	3	1800	1	1991	동굴3길 7-9
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	48.81	7.73	202003	6	3500	3	2002	동굴로 147
4217010100108150018	강원도 동해시 천곡동	815-18	0815	0018	진풍빌라	59.07	33	202003	31	4500	4	1992	평원2길 18-10
4217010100109700026	강원도 동해시 천곡동	970-26	0970	0026	효성타운4차	83.02	47	202003	23	6500	2	1994	감추5길 24-2
4223012000103360002	강원도 삼척시 남양동	336-2	0336	0002	황실	34.27	11.23	202003	13	1900	5	1994	남양안길 20
4223010500101480005	강원도 삼척시 당저동	148-5	0148	0005	우산그린빌라	93.18	111.87	202003	13	7100	2	1996	성당길 72-10
4223011900101140026	강원도 삼척시 성남동	114-26	0114	0026	대경샤인빌가동	71.21	43.61	202003	26	7000	4	2003	엑스포로 116-29
4223025322100670002	강원도 삼척시 원덕읍 임원리	67-2	0067	0002	장미A	62.99	59.11	202003	17	7000	2	1991	임원중앙로 19-14
