pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215034028100500090	강원도 강릉시 강동면 정동진리	50-90	0050	0090	힐이스턴하우스	49.89	76.95	201610	14	6500	3	2007	헌화로 906-10
4215011000102680007	강원도 강릉시 교동	268-7	0268	0007	이화	63.8	48.6	201610	20	6200	2	1981	율곡로2968번길 24
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201610	4	4500	3	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201610	4	4500	2	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201610	6	4150	1	1997	범일로 528
4215011400100390004	강원도 강릉시 송정동	39-4	0039	0004	해당화	39.63	63.2	201610	26	3800	1	1979	해안로 91
4215037022103530071	강원도 강릉시 연곡면 영진리	353-71	0353	0071	동방 이스트빌(109~111동)	71.12	46.92	201610	17	14400	3	2015	연주로 162
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	71.12	50.82	201610	28	13400	4	2016	연주로 162
4215010900102230000	강원도 강릉시 옥천동	223	0223	0000	동부시장주택	60.99	13.2	201610	19	4000	4	1977	옥천로 48
4215010900100470015	강원도 강릉시 옥천동	47-15	0047	0015	옥천	70.05	62.58	201610	5	6600	3	1983	수문길13번길 8
4215012500104980006	강원도 강릉시 입암동	498-6	0498	0006	대목임대	31.15	44.3	201610	21	2800	3	1987	용지로 43
4215012500106390008	강원도 강릉시 입암동	639-8	0639	0008	타워	51.81	49.8	201610	28	3200	2	1981	강변로 356
4215025022104840003	강원도 강릉시 주문진읍 교항리	484-3	0484	0003	(484-3)	52.99	56.1	201610	4	3900	2	1995	매맥이길 30
4215025022103300001	강원도 강릉시 주문진읍 교항리	330-1	0330	0001	교항	47.33	59.8	201610	11	3200	2	1984	교항원길 30
4215011100110050020	강원도 강릉시 포남동	1005-20	1005	0020	개미주택	56.76	53.85	201610	21	4000	1	1984	경강로2234번길 18
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	201610	20	5300	2	1988	강릉대로419번길 54
4215011100110890003	강원도 강릉시 포남동	1089-3	1089	0003	은하수국민주택	57.84	71.63	201610	20	6800	3	1985	가작로 293
4215011100110890003	강원도 강릉시 포남동	1089-3	1089	0003	은하수국민주택	57.84	71.63	201610	26	5500	2	1985	가작로 293
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.86	93.34	201610	5	5200	1	1986	구미3길 46
4217011000101130032	강원도 동해시 부곡동	113-32	0113	0032	(113-32)	83.2	148.74	201610	24	14000	1	2016	부곡3길 19-3
4217011000101130032	강원도 동해시 부곡동	113-32	0113	0032	(113-32)	75	134.08	201610	30	10000	1	2016	부곡3길 19-3
4217010300110640001	강원도 동해시 송정동	1064-1	1064	0001	두성빌라	63.13	38	201610	10	5000	2	1994	동해역길 24
4217010100109730006	강원도 동해시 천곡동	973-6	0973	0006	남선빌라3차	68.24	35.75	201610	7	4160	4	1993	감추2길 32-1
4217010100109980002	강원도 동해시 천곡동	998-2	0998	0002	동산빌라2차	64.35	40.47	201610	13	5200	3	1995	충혼길 15
4217010100110370001	강원도 동해시 천곡동	1037-1	1037	0001	영남주택D	58.05	29.13	201610	27	3800	1	1990	동굴3길 9-18
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	49.33	7.81	201610	17	4100	3	2002	동굴로 147
4217010100111000000	강원도 동해시 천곡동	1100	1100	0000	한움빌리지	138.7395	281.89	201610	7	28000	3	2003	천곡1길 58
4217010100109700033	강원도 동해시 천곡동	970-33	0970	0033	효성타운3차	56.61	33.3	201610	7	4200	4	1994	감추6길 23-2
4217010600101560006	강원도 동해시 효가동	156-6	0156	0006	하늘빛빌라	84.74	49.52	201610	7	14200	5	2012	효가2길 3
4223010600106970002	강원도 삼척시 교동	697-2	0697	0002	두원3차	58.99	39.54	201610	20	12000	7	2015	월계안1길 1-8
4223012000103450002	강원도 삼척시 남양동	345-2	0345	0002	백조(1~3동)	38.52	33.19	201610	5	3700	1	1986	남양길 63-17
4223010500101490001	강원도 삼척시 당저동	149-1	0149	0001	(149-1)	57.62	35.42	201610	14	6200	3	1991	성당길 81
4223012500104320010	강원도 삼척시 정상동	432-10	0432	0010	세광프라자	84.6	28.26	201610	6	10000	6	1993	오십천로 470
4221010600107770015	강원도 속초시 교동	777-15	0777	0015	금도주택다동	51.33	54.25	201610	7	2700	2	1983	미시령로 3366
4221010400106250042	강원도 속초시 금호동	625-42	0625	0042	금호	52	90.52	201610	6	3400	2	1982	번영로67번길 19
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	53.98	50	201610	8	5500	3	1983	번영로67번길 17
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	53.98	50	201610	8	6000	3	1983	번영로67번길 17
4221010200105290000	강원도 속초시 동명동	529	0529	0000	대명빌라	76.95	76.33	201610	7	7000	1	1989	우렁길 5
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	38.52	56.8	201610	12	3350	2	1988	청봉로1길 21
4221010100101830000	강원도 속초시 영랑동	183	0183	0000	대양(183)	64.41	66	201610	21	5500	2	1983	번영로 181
4221010800114310001	강원도 속초시 조양동	1431-1	1431	0001	설악비치하우스	21.12	31.39	201610	24	2700	1	1987	해오름로 202
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	84.99	103.13	201610	12	13000	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	72.78	89.24	201610	13	11700	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	72.78	89.24	201610	23	11700	1	1990	청대마을길 5
4280025021101040003	강원도 양구군 양구읍 상리	104-3	0104	0003	교보	39.92	63.43	201610	14	3000	4	1997	중심로 126-9
4283025022100510000	강원도 양양군 양양읍 구교리	51	0051	0000	우신(51-0)	44.46	91.28	201610	12	4200	2	1986	북문길 30
4283025021102500005	강원도 양양군 양양읍 남문리	250-5	0250	0005	현대	54.6	50.19	201610	26	3700	2	1984	남서길 13
4275025021110330101	강원도 영월군 영월읍 영흥리	1033-101	1033	0101	다우빌라(A동)	76.68	67.31	201610	17	4500	1	1992	영모전길83번길 33-10
4275025021107770002	강원도 영월군 영월읍 영흥리	777-2	0777	0002	동광맨션(B동)	76.28	65.25	201610	6	12000	2	2005	봉래산로 56
4275025021109610003	강원도 영월군 영월읍 영흥리	961-3	0961	0003	성운빌라	76.86	64.5	201610	19	10000	2	2003	단종로 32-6
4275025021110080000	강원도 영월군 영월읍 영흥리	1008	1008	0000	이화빌라	59.62	54.77	201610	28	5000	1	1993	관풍헌길 97-6
4275025021110370006	강원도 영월군 영월읍 영흥리	1037-6	1037	0006	장미	76.59	57.33	201610	12	8000	1	1991	영모전길 118
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	73.28	102	201610	6	12000	1	2014	팔괴로 133
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	73.28	102	201610	6	12000	4	2014	팔괴로 133
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	73.28	102	201610	6	12000	1	2014	팔괴로 133
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	73.28	102	201610	6	12000	4	2014	팔괴로 133
4275025022101780006	강원도 영월군 영월읍 하송리	178-6	0178	0006	연화주택	61.14	85.09	201610	26	7000	2	1985	하송안길 3-3
4213011000107770002	강원도 원주시 단계동	777-2	0777	0002	대웅주택	61.56	77.12	201610	5	4700	2	1986	천사로 112
4213010700114540002	강원도 원주시 단구동	1454-2	1454	0002	석탑	73.36	61.57	201610	12	7000	1	1985	늘품로 123
4213031023113400001	강원도 원주시 소초면 장양리	1340-1	1340	0001	실버빌리지	30	43.72	201610	16	2000	2	1995	장막1길 1-8
4213031023113400001	강원도 원주시 소초면 장양리	1340-1	1340	0001	실버빌리지	30	43.72	201610	17	2500	2	1995	장막1길 1-8
4213031023112930000	강원도 원주시 소초면 장양리	1293	1293	0000	우창	48.22	63.22	201610	14	2900	2	1993	장막1길 64
4213039021105860012	강원도 원주시 신림면 신림리	586-12	0586	0012	치악빌라	65.16	54	201610	13	4200	2	1993	신산2길 13
4213011100102870002	강원도 원주시 우산동	287-2	0287	0002	미광	66	60.19	201610	10	5300	2	1982	우무개로 22
4213011100101540001	강원도 원주시 우산동	154-1	0154	0001	삼호C,D동	59.32	42.16	201610	17	4000	-1	1991	북원로2425번길 53-2
4213011100102480001	강원도 원주시 우산동	248-1	0248	0001	우산	63.23	91.54	201610	31	5000	1	1983	북원로2475번길 88-7
4213011200109690017	강원도 원주시 태장동	969-17	0969	0017	리안펠리스	58.88	35.08	201610	19	12000	2	2013	포란재로 26-2
4213011200105460077	강원도 원주시 태장동	546-77	0546	0077	한만	84.78	57.6	201610	28	8000	1	1994	흥양로102번길 6
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201610	28	1300	3	2001	세동길 132
4213037021100730007	강원도 원주시 흥업면 흥업리	73-7	0073	0007	원흥	57.96	93.78	201610	26	4000	1	1987	흥업텃둔길 27
4281031021103730001	강원도 인제군 남면 신남리	373-1	0373	0001	대성연립A,B동	65.98	96	201610	12	3000	2	1985	신남로 74
4281032024100010003	강원도 인제군 북면 용대리	1-3	0001	0003	용대리빌라	56.52	39.81	201610	17	3000	1	1996	미시령옛길 140
4281025021103160001	강원도 인제군 인제읍 상동리	316-1	0316	0001	극동연립D동	54.06	87.25	201610	20	3300	3	1985	인제로155번길 12
4277025321100360035	강원도 정선군 고한읍 고한리	36-35	0036	0035	중앙파크빌(A동)	76.6	47.25	201610	5	10000	2	2011	고한7길 5-20
