pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034026	강원도 강릉시 강동면 하시동리	9**	8m미만	91.56	전세	201603	16	7000	0	2002	시동1길
4215034026	강원도 강릉시 강동면 하시동리	9**	-	91.56	전세	201603	16	7000	0	2002	null
4215011000	강원도 강릉시 교동	1***	8m미만	20	전세	201603	31	5500	0	2014	원대로17번길
4215011000	강원도 강릉시 교동	9**	12m미만	30	전세	201603	22	3000	0	1980	골말길
4215011000	강원도 강릉시 교동	1***	12m미만	40	월세	201603	24	1500	42	2014	율곡초교길11번길
4215011000	강원도 강릉시 교동	9**	12m미만	62.8	월세	201603	2	3000	18	2016	null
4215011000	강원도 강릉시 교동	1***	12m미만	64.6	월세	201603	20	500	45	2002	율곡초교길39번길
4215011000	강원도 강릉시 교동	2**	8m미만	66	월세	201603	7	300	35	1981	화부산로141번길
4215011000	강원도 강릉시 교동	7**	12m미만	70.12	전세	201603	9	7000	0	1984	율곡로2953번길
4215011000	강원도 강릉시 교동	1**	25m이상	73.42	월세	201603	10	1000	30	1983	율곡로
4215011000	강원도 강릉시 교동	1**	12m미만	75.04	전세	201603	10	8000	0	1978	임영로198번길
4215011000	강원도 강릉시 교동	9**	8m미만	115.05	전세	201603	23	6000	0	1992	원대로14번길
4215011000	강원도 강릉시 교동	1***	12m미만	115.92	월세	201603	30	13000	5	2003	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	119.88	전세	201603	22	6500	0	2005	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	12m미만	122.58	전세	201603	16	12000	0	2002	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	123	월세	201603	29	500	50	2011	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	25m미만	124.61	월세	201603	22	200	40	2013	원대로143번길
4215011000	강원도 강릉시 교동	1***	12m미만	125.44	월세	201603	3	1000	35	2012	원대로
4215011000	강원도 강릉시 교동	1***	12m미만	126.36	월세	201603	29	1000	70	2003	율곡초교길47번길
4215011000	강원도 강릉시 교동	1***	12m미만	133.35	전세	201603	10	8000	0	2006	하슬라로
4215011000	강원도 강릉시 교동	7**	25m이상	198	월세	201603	2	5000	30	null	율곡로
4215033021	강원도 강릉시 구정면 여찬리	1**	8m미만	115.65	월세	201603	9	5000	90	1990	새끼미길
4215033022	강원도 강릉시 구정면 학산리	1***	12m미만	94.52	전세	201603	16	7000	0	2003	범일로
4215013600	강원도 강릉시 난곡동	1**	12m미만	40	전세	201603	10	7000	0	2016	null
