pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215034028	강원도 강릉시 강동면 정동진리	2**	8m미만	214.62	월세	201802	21	5000	350	2017	정동역길
4215011500	강원도 강릉시 견소동	*	8m미만	98	전세	201802	26	5000	0	2001	경강로2660번길
4215011000	강원도 강릉시 교동	1***	12m미만	23	전세	201802	3	3500	0	2004	율곡초교길
4215011000	강원도 강릉시 교동	1***	25m미만	27.14	전세	201802	26	5000	0	2006	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	8m미만	28.8	월세	201802	1	300	40	2014	하슬라로10번길
4215011000	강원도 강릉시 교동	1***	12m미만	30	월세	201802	24	200	35	2003	원대로
4215011000	강원도 강릉시 교동	1***	12m미만	30	월세	201802	28	200	37	2005	원대로143번길
4215011000	강원도 강릉시 교동	1***	-	30	전세	201802	22	4000	0	null	null
4215011000	강원도 강릉시 교동	1***	25m이상	33	월세	201802	20	300	41	2016	경포로
4215011000	강원도 강릉시 교동	1***	12m미만	33	월세	201802	22	200	47	2012	하슬라로
4215011000	강원도 강릉시 교동	8**	12m미만	36.41	월세	201802	15	300	37	2013	옛강일길
4215011000	강원도 강릉시 교동	7**	12m미만	45	월세	201802	19	300	41	2015	화부산로111번길
4215011000	강원도 강릉시 교동	7**	12m미만	45	월세	201802	20	600	55	2017	화부산로131번길
4215011000	강원도 강릉시 교동	9**	8m미만	45	월세	201802	22	500	45	2015	명주로78번길
4215011000	강원도 강릉시 교동	8**	12m미만	53.23	전세	201802	27	4000	0	null	옛강일길
4215011000	강원도 강릉시 교동	1***	12m미만	59.5	월세	201802	2	100	35	2003	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	59.5	월세	201802	20	1000	45	2003	원대로
4215011000	강원도 강릉시 교동	9**	12m미만	71	전세	201802	19	8500	0	2016	원대로14번길
4215011000	강원도 강릉시 교동	9**	8m미만	81.26	전세	201802	9	9000	0	1980	원대로20번길
4215011000	강원도 강릉시 교동	1***	12m미만	116	전세	201802	22	5000	0	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1**	12m미만	127.98	월세	201802	6	1000	30	1995	명륜로
4215011600	강원도 강릉시 내곡동	2**	8m미만	27.23	전세	201802	18	4000	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	44.93	전세	201802	7	4800	0	2008	범일로555번길
4215012100	강원도 강릉시 노암동	3**	12m미만	30	전세	201802	11	4000	0	1997	노암등길
4215012100	강원도 강릉시 노암동	6**	-	33	전세	201802	1	5500	0	2016	null
4215012100	강원도 강릉시 노암동	2**	25m이상	39.6	월세	201802	3	500	50	2016	율곡로
4215012100	강원도 강릉시 노암동	6**	12m미만	42.97	전세	201802	25	3000	0	2004	임영로26번길
4215012100	강원도 강릉시 노암동	2**	8m미만	45.88	월세	201802	23	500	25	1976	강변로
4215012100	강원도 강릉시 노암동	2**	8m미만	65.75	전세	201802	5	8000	0	1976	강변로
4215012100	강원도 강릉시 노암동	8**	8m미만	70.48	전세	201802	19	7000	0	1991	노암길42번길
4215012100	강원도 강릉시 노암동	3**	12m미만	75	월세	201802	27	1000	40	1997	임영로26번길
4215012100	강원도 강릉시 노암동	3**	12m미만	90	전세	201802	9	12000	0	2013	임영로26번길
4215031021	강원도 강릉시 성산면 구산리	2**	25m미만	34	월세	201802	10	1000	40	1994	구산길
4215011400	강원도 강릉시 송정동	산2*	25m이상	50	월세	201802	25	200	25	null	해안로
4215011400	강원도 강릉시 송정동	1**	8m미만	60	전세	201802	10	9000	0	2015	경강로2533번길
4215011400	강원도 강릉시 송정동	1*	8m미만	167.25	월세	201802	25	2000	50	2015	송정길30번길
4215037023	강원도 강릉시 연곡면 동덕리	1**	8m미만	169.91	월세	201802	20	500	35	1987	남평길
4215037024	강원도 강릉시 연곡면 송림리	4*	8m미만	178.95	전세	201802	23	6000	0	1995	송림지리쇠길
4215035021	강원도 강릉시 옥계면 현내리	3**	25m미만	26	전세	201802	1	4200	0	2015	현내시장길
