pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	12m미만	23	전세	201801	31	3500	0	2004	율곡초교길
4215011000	강원도 강릉시 교동	7**	-	30	월세	201801	22	500	35	2017	null
4215011000	강원도 강릉시 교동	7**	12m미만	30	월세	201801	29	500	40	2017	화부산로131번길
4215011000	강원도 강릉시 교동	1***	-	30	전세	201801	25	6000	0	2004	null
4215011000	강원도 강릉시 교동	9**	12m미만	30	전세	201801	28	5500	0	2015	원대로8번길
4215011000	강원도 강릉시 교동	7**	8m미만	33.06	월세	201801	29	300	30	null	null
4215011000	강원도 강릉시 교동	1***	12m미만	33.08	월세	201801	2	300	40	2005	원대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	33.36	월세	201801	6	300	40	2003	정원로
4215011000	강원도 강릉시 교동	1**	25m미만	39.6	전세	201801	21	2800	0	1979	임영로
4215011000	강원도 강릉시 교동	9**	12m미만	42	월세	201801	31	300	40	2013	화부산로8번길
4215011000	강원도 강릉시 교동	1**	12m미만	47.67	전세	201801	8	4500	0	1980	강릉대로203번안길
4215011000	강원도 강릉시 교동	1***	12m미만	50	전세	201801	31	9000	0	2013	하슬라로232번길
4215011000	강원도 강릉시 교동	8**	25m미만	53.08	월세	201801	5	1000	40	null	화부산로
4215011000	강원도 강릉시 교동	8**	25m이상	66	월세	201801	10	1500	35	1975	강릉대로
4215011000	강원도 강릉시 교동	1**	25m미만	66	전세	201801	28	4800	0	1979	임영로
4215011000	강원도 강릉시 교동	7**	12m미만	70	월세	201801	6	500	40	2017	화부산로131번길
4215011000	강원도 강릉시 교동	1***	12m미만	82	전세	201801	7	8000	0	2011	율곡초교길
4215011000	강원도 강릉시 교동	1***	12m미만	82.64	전세	201801	7	5000	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	8**	12m미만	90.74	전세	201801	15	9000	0	1940	화부산로40번길
4215011000	강원도 강릉시 교동	1***	12m미만	97.63	전세	201801	31	15000	0	2012	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	12m미만	103.18	전세	201801	25	16000	0	2011	하슬라로232번길
4215011600	강원도 강릉시 내곡동	4**	8m미만	16.5	월세	201801	25	30	18	1993	남산초교길12번길
4215011600	강원도 강릉시 내곡동	6**	8m미만	28	전세	201801	13	5000	0	2012	관대길20번길
4215011600	강원도 강릉시 내곡동	6**	8m미만	33	월세	201801	10	500	25	1987	관대길29번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	33	전세	201801	29	4000	0	2008	범일로555번길
4215012100	강원도 강릉시 노암동	6**	8m미만	33	전세	201801	25	5000	0	2014	노암길7번길
4215012100	강원도 강릉시 노암동	3**	8m미만	48.84	전세	201801	1	3000	0	1983	노가니길
4215012100	강원도 강릉시 노암동	3**	12m미만	49.5	전세	201801	10	2000	0	1983	노가니길
4215012100	강원도 강릉시 노암동	8**	8m미만	61.92	월세	201801	10	500	30	1989	남부로215번길
4215012100	강원도 강릉시 노암동	6**	-	72	전세	201801	23	8000	0	2015	null
4215010300	강원도 강릉시 명주동	1*	8m미만	87.48	전세	201801	19	10000	0	1995	경강로2024번길
4215036026	강원도 강릉시 사천면 덕실리	3**	8m미만	121.86	전세	201801	23	15000	0	2015	덕실길
4215010800	강원도 강릉시 성남동	3*	8m미만	82.15	전세	201801	30	8000	0	2003	금성로
4215031023	강원도 강릉시 성산면 금산리	1**	8m미만	16	월세	201801	15	0	25	1999	장안길
4215031024	강원도 강릉시 성산면 위촌리	6**	8m미만	94.08	전세	201801	16	13000	0	2017	위촌길
4215011400	강원도 강릉시 송정동	1**	8m미만	36.3	전세	201801	29	8500	0	2015	경강로2533번길
