pnu	시군구	번지	도로조건	계약면적	전월세구분	계약연월	계약일	보증금	월세만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	12m미만	25	전세	201903	2	5000	0	2003	원대로179번길
4215011000	강원도 강릉시 교동	1***	12m미만	25.14	월세	201903	29	200	36	2007	원대로143번안길
4215011000	강원도 강릉시 교동	1***	12m미만	27	전세	201903	7	5000	0	2004	원대로179번길
4215011000	강원도 강릉시 교동	9**	12m미만	30	월세	201903	20	300	35	2013	화부산로8번길
4215011000	강원도 강릉시 교동	1***	12m미만	33	월세	201903	15	30	35	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	8m미만	33	전세	201903	30	5000	0	2016	하슬라로10번길
4215011000	강원도 강릉시 교동	1***	-	39.6	전세	201903	27	3000	0	2006	null
4215011000	강원도 강릉시 교동	9**	25m이상	40	전세	201903	15	6700	0	2017	강릉대로
4215011000	강원도 강릉시 교동	9**	8m미만	42.9	월세	201903	1	2000	5	1979	명주로78번길
4215011000	강원도 강릉시 교동	1***	25m미만	49	월세	201903	5	200	42	2012	원대로143번길
4215011000	강원도 강릉시 교동	1***	12m미만	54.81	전세	201903	29	8500	0	1985	하슬라로10번길
4215011000	강원도 강릉시 교동	1***	12m미만	58	전세	201903	20	9000	0	2010	원대로
4215011000	강원도 강릉시 교동	1***	12m미만	60	월세	201903	5	1000	50	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	12m미만	60	월세	201903	23	1000	41	2008	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	66	전세	201903	11	8000	0	2004	정원로
4215011000	강원도 강릉시 교동	1***	12m미만	70.88	전세	201903	12	9000	0	2005	율곡초교길39번길
4215011000	강원도 강릉시 교동	1***	12m미만	82	전세	201903	2	12000	0	2002	정원로
4215011000	강원도 강릉시 교동	8**	8m미만	92.67	월세	201903	20	300	30	1982	강릉대로159번길
4215011000	강원도 강릉시 교동	8**	8m미만	131.73	월세	201903	3	500	40	1982	강릉대로171번길
4215011600	강원도 강릉시 내곡동	5**	8m미만	23.1	전세	201903	2	1800	0	1997	범일로555번길
4215011600	강원도 강릉시 내곡동	3*	8m미만	26.44	전세	201903	26	700	0	1962	남산초교길5번길
4215011600	강원도 강릉시 내곡동	2**	8m미만	33	전세	201903	5	5000	0	2008	범일로555번길
4215011600	강원도 강릉시 내곡동	2*	-	62.8	전세	201903	7	8000	0	null	null
4215011600	강원도 강릉시 내곡동	6**	12m미만	118.8	전세	201903	9	5500	0	1997	관대길36번길
4215012100	강원도 강릉시 노암동	3**	12m미만	35	월세	201903	26	200	40	2013	임영로26번길
4215012100	강원도 강릉시 노암동	3**	8m미만	51.75	월세	201903	25	500	30	1979	노암등길
4215012100	강원도 강릉시 노암동	3**	12m미만	56.1	월세	201903	18	4000	10	1997	노암등길
4215012100	강원도 강릉시 노암동	6**	8m미만	57	전세	201903	6	5000	0	1991	노암길
4215012100	강원도 강릉시 노암동	4**	8m미만	61.89	월세	201903	5	500	25	1983	남부로212번길
4215012100	강원도 강릉시 노암동	8**	8m미만	63	월세	201903	17	500	35	1989	노가니남길32번길
4215012100	강원도 강릉시 노암동	3**	12m미만	76.03	전세	201903	14	5000	0	1997	노암등길
4215010300	강원도 강릉시 명주동	*	8m미만	33.05	전세	201903	4	2300	0	1995	경강로2046번길
4215036026	강원도 강릉시 사천면 덕실리	1**	-	94.47	전세	201903	28	12000	0	2018	덕실길
4215036024	강원도 강릉시 사천면 판교리	2**	-	99.59	전세	201903	15	15000	0	2016	null
4215010800	강원도 강릉시 성남동	1**	8m미만	38.6	월세	201903	12	500	50	2018	금성로35번길
4215010800	강원도 강릉시 성남동	1**	8m미만	87.89	전세	201903	15	2300	0	1981	중앙시장3길
4215031022	강원도 강릉시 성산면 관음리	9**	8m미만	168	월세	201903	3	10000	50	2008	관음길
4215031029	강원도 강릉시 성산면 산북리	1***	8m미만	68.85	전세	201903	20	4000	0	1996	자포골길
4215031024	강원도 강릉시 성산면 위촌리	4**	8m미만	19.8	월세	201903	11	1000	20	2011	송두길
4215037025	강원도 강릉시 연곡면 행정리	3*	8m미만	33	전세	201903	4	4000	0	2015	행정1길
4215010900	강원도 강릉시 옥천동	2**	25m미만	30	월세	201903	1	300	40	2017	옥천로
4215010900	강원도 강릉시 옥천동	1**	8m미만	60.1	전세	201903	12	6000	0	1979	수문길33번길
4215010700	강원도 강릉시 용강동	6*	12m미만	32	월세	201903	3	2000	30	2016	명주로17번길
4215010700	강원도 강릉시 용강동	6*	12m미만	40	월세	201903	4	300	42	2004	명주로17번길
4215010500	강원도 강릉시 임당동	1**	25m미만	35.38	월세	201903	30	300	30	2004	임영로
4215025022	강원도 강릉시 주문진읍 교항리	2*	8m미만	33	월세	201903	17	500	33	2010	매맥이아랫길
4215025022	강원도 강릉시 주문진읍 교항리	6*	8m미만	42.72	전세	201903	18	5000	0	1987	신리길
4215025022	강원도 강릉시 주문진읍 교항리	4*	25m미만	62	월세	201903	19	4500	10	null	연주로
4215025022	강원도 강릉시 주문진읍 교항리	3**	8m미만	76.15	전세	201903	25	10000	0	2016	교항원길
4215025021	강원도 강릉시 주문진읍 주문리	4**	8m미만	29.74	월세	201903	24	1000	40	1958	불당골길
4215013200	강원도 강릉시 지변동	3**	8m미만	20	전세	201903	13	1500	0	1996	지변길172번길
4215013200	강원도 강릉시 지변동	2**	-	30	전세	201903	11	6000	0	2019	지변길
4215013200	강원도 강릉시 지변동	2**	-	99.17	전세	201903	4	11500	0	2019	지변길
4215011100	강원도 강릉시 포남동	1***	12m미만	27	월세	201903	1	100	24	1996	강릉대로359번길
4215011100	강원도 강릉시 포남동	1***	8m미만	33.05	월세	201903	1	100	18	1985	보래미길
4215011100	강원도 강릉시 포남동	1***	8m미만	36	전세	201903	6	5000	0	2012	보래미하길79번길
4215011100	강원도 강릉시 포남동	1***	12m미만	42.97	전세	201903	4	3000	0	1994	하평6길
4215011100	강원도 강릉시 포남동	1***	12m미만	49.58	월세	201903	9	500	25	1996	하평4길
4215011100	강원도 강릉시 포남동	1***	12m미만	55.02	전세	201903	11	5000	0	null	하평6길
